BlockId,Replicate,mqcClass,mqcConfidence,MedianExcess,NumExcess,ExcessHSA,ExcessCRX,LS3x3,Beta,Gamma,DBSumPos,DBSumNeg
120,1,good,0.982845,58.52134,24.0,183.12966,381467.77432,-7.34598,1.02293,1.01869,2.97118,-0.41681
121,1,good,0.99387,79.92817,38.0,-133.63933,436229.08429,-8.9711,0.99159,0.98897,0.96364,-1.84379
122,1,good,0.995856,59.70025,47.0,-251.33493,382569.84627,-13.38957,0.97756,0.97022,0.81955,-2.05306
123,1,good,0.964521,43.50385,37.0,177.77973,419955.13724,-1.21622,0.99531,0.99517,2.51368,-0.64904
124,1,good,0.84147,99.46952,43.0,-145.6461,316770.39081,-8.76412,0.98252,0.97849,0.19025,-1.46828
125,1,good,0.950937,94.55446,32.0,-8.26829,305180.38768,-3.65336,1.00695,1.00195,0.91575,-0.48344
126,1,good,0.904256,98.51539,40.0,-131.61476,159520.29111,-2.93271,0.96912,0.96882,0.22506,-1.41954
127,1,good,0.9732,40.28134,28.0,-139.86954,546576.605,-8.35869,0.98095,0.97852,0.55254,-1.56137
128,1,good,0.976352,64.84086,38.0,-54.09469,501464.10227,-8.49146,1.0013,0.99575,0.95142,-0.77658
129,1,good,0.988038,67.40736,36.0,-82.68105,476882.12275,-11.29797,1.01191,1.00016,1.27886,-0.9187
130,1,good,0.978157,51.36181,25.0,39.93733,509537.09143,-6.32182,1.01177,1.00794,1.54729,-0.49435
131,1,good,0.972713,47.87416,30.0,136.4935,425249.19165,-8.36347,1.02207,1.01655,3.26435,-0.90633
132,1,good,0.932857,38.77924,12.0,495.68334,475057.02432,-0.26712,1.0396,1.03518,5.41461,-0.0532
133,1,good,0.976352,65.51435,38.0,-257.6309,590276.60134,-13.65274,0.98052,0.97516,0.35859,-1.99483
134,1,good,0.991554,30.85192,36.0,-88.90513,519472.74835,-11.44742,0.99559,0.98864,0.71519,-0.70492
135,1,good,0.98674,83.64674,50.0,-713.21882,321295.09654,-33.86222,0.93203,0.9269,0.39247,-7.08438
136,1,good,0.996697,67.26132,32.0,-37.21173,278764.03774,-9.87745,0.99769,0.99421,1.13973,-1.12769
137,1,good,0.981172,88.8403,51.0,-430.88364,262464.66514,-25.33955,0.95212,0.94727,0.43281,-4.27424
138,1,good,0.99387,53.47641,43.0,-372.01061,305001.15147,-27.44573,0.97136,0.96616,0.70074,-3.93185
139,1,good,0.982845,50.79699,47.0,-118.4173,241555.83717,-4.80279,0.98355,0.98096,0.57123,-1.34678
140,1,good,0.982845,87.14043,37.0,-281.1278,226946.00743,-32.31101,0.96885,0.96504,1.31905,-3.68973
141,1,good,0.975975,64.48075,47.0,31.02352,135704.1354,-3.2411,1.00508,0.99739,1.61763,-0.48883
142,1,good,0.961346,34.10534,24.0,144.45588,175624.10311,-4.92991,1.00972,1.00837,2.37258,-0.6828
143,1,good,0.997616,23.55299,36.0,-8.66697,414181.16471,-3.74837,0.99735,0.99417,1.54245,-0.87074
144,1,good,0.997609,68.68667,23.0,-53.86559,404272.42105,-16.78118,1.00837,0.99959,2.03841,-1.48778
145,1,good,0.992886,68.9679,39.0,-14.39521,369668.833,-7.43112,1.0204,1.01011,1.9663,-0.74015
146,1,good,0.997616,25.7582,37.0,-105.96216,419425.33954,-8.84025,0.99307,0.98554,1.19061,-1.16163
147,1,good,0.976352,58.8611,48.0,-436.28744,345867.29747,-29.23263,0.95767,0.94692,0.62594,-3.95781
148,1,good,0.99387,56.1285,38.0,-195.64602,271636.79852,-7.2984,0.98391,0.97662,0.58227,-1.61528
149,1,good,0.959058,58.36071,31.0,95.17828,330634.06866,-2.33985,1.03303,1.02295,2.71372,-0.62604
150,1,good,0.82801,86.75235,44.0,-618.47774,400789.33586,-42.87078,0.9376,0.93306,0.17691,-6.0815
151,1,good,0.959058,60.906,17.0,82.33358,347643.29169,-1.05258,1.01085,1.00856,1.53004,-0.33248
152,1,good,0.940537,81.38938,52.0,-199.10662,314176.10198,-7.70618,0.97909,0.9729,0.71696,-2.06679
153,1,good,0.936701,32.05427,30.0,-15.61476,363574.06624,-3.40418,0.99725,0.99413,1.03758,-0.7221
154,1,good,0.961346,80.0244,20.0,295.75,247681.63242,-1.3121,1.02422,1.02275,3.71345,-0.16865
155,1,good,0.951762,66.09594,30.0,-20.82403,395163.0127,-9.4119,0.99404,0.9918,1.42617,-0.99924
156,1,good,0.937274,95.11101,21.0,-374.77592,725905.73737,-23.51968,0.96724,0.96628,1.68933,-5.30592
157,1,good,0.96743,65.10417,17.0,14.812,634105.00177,-1.22033,0.99738,0.99581,1.09961,-0.77368
158,1,good,0.915235,67.1402,38.0,-93.15588,594520.39629,-5.15855,0.99199,0.98928,0.82498,-1.46766
159,1,good,0.949362,76.36434,14.0,56.28097,654124.47534,-5.36948,1.01282,1.00791,2.4119,-1.44325
160,1,good,0.917284,93.23522,28.0,-303.97796,499765.68837,-29.42488,0.97068,0.9679,0.43564,-3.26993
161,1,good,0.962816,29.90673,39.0,-245.03954,641030.9846,-6.6819,0.98184,0.97821,0.38332,-2.46029
162,1,good,0.916457,97.94878,35.0,-547.20106,561384.38644,-45.01071,0.93633,0.93311,0.20651,-5.46281
163,1,good,0.982845,74.19208,21.0,28.92087,491012.22258,-0.36346,0.99852,0.99793,1.38611,-0.83398
164,1,good,0.929906,73.02572,31.0,-102.39399,432869.57988,-8.36275,0.9844,0.98164,0.82489,-1.4224
165,1,good,0.984365,60.50657,26.0,-2.14053,507434.46128,-1.57014,1.00459,1.00067,1.09313,-0.66573
166,1,good,0.940537,98.05529,19.0,423.59379,380254.58265,-0.29695,1.04546,1.0458,4.84968,-0.08634
167,1,good,0.988038,89.30983,38.0,-179.57405,389983.4119,-14.54406,0.9781,0.9765,0.78314,-2.17366
168,1,good,0.90401,60.91301,21.0,-108.61776,489144.31325,-17.49719,0.98567,0.98359,0.93369,-1.80637
169,1,good,0.992886,60.95609,46.0,-286.70444,427744.94717,-19.60665,0.97969,0.96721,1.18288,-2.60876
170,1,good,0.988038,79.49741,47.0,-218.94381,376826.94273,-20.59135,0.98816,0.97888,0.80943,-2.03141
171,1,good,0.972713,45.95071,33.0,-7.05848,463767.83444,-5.33079,0.99876,0.9967,0.94081,-0.66279
172,1,good,0.98703,48.02321,27.0,-58.53663,453846.13659,-15.85552,1.00337,0.99568,1.58993,-1.21382
173,1,good,0.954423,67.72811,69.0,-306.08465,214965.12319,-19.50297,0.96172,0.9468,0.7958,-1.94636
174,1,good,0.99387,75.09116,62.0,-652.95665,448951.46835,-27.68959,0.9342,0.92324,0.27249,-5.39821
175,1,good,0.944732,60.49367,34.0,-156.38922,546903.2331,-8.64423,0.98374,0.97954,0.86785,-1.84057
176,1,good,0.982845,55.41912,39.0,-110.61491,532869.1493,-5.5114,0.99154,0.98649,0.59896,-0.97824
177,1,good,0.988038,74.5811,61.0,-561.91064,549148.92772,-22.81543,0.93355,0.92373,0.28739,-4.76522
178,1,good,0.951762,29.60597,15.0,215.09016,494120.3493,-2.35195,1.02817,1.02396,3.21667,-0.32414
179,1,good,0.966233,76.16141,49.0,-100.22456,338283.30194,-7.28079,0.98737,0.98729,0.59953,-1.41255
180,1,good,0.977869,100.40376,28.0,-715.20458,368819.62126,-64.24215,0.91646,0.91465,1.81984,-8.79418
181,1,good,0.99387,59.4904,45.0,-343.92907,316195.75709,-24.18981,0.95894,0.95598,0.60082,-3.73393
182,1,good,0.976352,63.75993,50.0,-277.07944,276193.88934,-25.35005,0.97293,0.96416,0.78194,-2.67845
183,1,good,0.99387,77.48536,46.0,-651.16139,325764.26813,-37.87012,0.93789,0.93259,0.64132,-6.57424
184,1,good,0.992886,66.17705,44.0,-65.07819,270593.03192,-9.64762,0.99756,0.99347,1.55153,-1.68327
185,1,good,0.981172,93.27765,55.0,-810.97389,238312.31376,-51.96294,0.91172,0.90356,0.3785,-7.64289
186,1,good,0.990205,71.73643,27.0,36.42052,341098.64476,-8.51168,1.01819,1.01265,1.99029,-0.65507
187,1,good,0.950937,91.0537,30.0,-22.05791,194439.93344,-10.66543,1.02518,1.0221,1.34156,-1.02326
188,1,good,0.973101,75.98251,37.0,-123.4431,189543.28226,-4.07345,0.98179,0.98174,0.38865,-1.4306
189,1,good,0.976759,31.0775,37.0,1.46103,267987.07838,-1.50468,1.01209,1.00044,1.91046,-0.55878
190,1,good,0.975975,60.50382,37.0,-326.36918,261732.98219,-19.66397,0.93662,0.90769,1.56899,-2.64879
191,1,good,0.957905,54.75709,47.0,-5.60878,261538.52711,-8.23525,1.02798,1.01314,1.87038,-0.75609
192,1,good,0.954591,87.96981,75.0,-846.015,267691.329,-43.42601,0.84141,0.81758,0.40028,-6.94579
193,1,good,0.904256,31.2,58.0,-191.87977,172320.58959,-8.4257,0.98055,0.96985,0.31967,-0.78835
194,1,good,0.954591,83.02636,43.0,-56.74431,337188.1399,-7.6856,0.99417,0.99241,0.74533,-1.05437
195,1,good,0.947892,92.96451,51.0,-122.19232,342359.62573,-6.59338,0.98764,0.98701,0.24864,-1.27536
196,1,good,0.905958,88.70471,18.0,24.82738,303733.39432,-1.18824,0.99982,0.99977,0.7743,-0.31365
197,1,good,0.980366,23.2656,39.0,-68.83113,344738.92402,-3.17992,0.98975,0.98799,0.77407,-1.1659
198,1,good,0.954423,76.48741,33.0,-73.22579,287212.37005,-7.35777,0.98523,0.98518,0.5018,-1.06063
199,1,good,0.979631,74.38537,26.0,-88.52211,257581.32312,-5.1731,0.97727,0.97731,0.68656,-1.33398
200,1,good,0.935846,81.06208,27.0,21.21675,336978.6649,-1.29623,1.00507,1.00275,0.85323,-0.22338
201,1,good,0.950937,88.43941,35.0,-57.31197,345466.16917,-9.55914,0.99976,0.99623,0.74294,-0.85878
202,1,good,0.91525,38.95646,19.0,72.849,289041.91301,-2.71067,1.01885,1.01465,2.22862,-0.89576
203,1,good,0.91525,49.25034,23.0,412.23672,230358.36373,-3.38612,1.04414,1.0416,5.25346,-0.23928
204,1,good,0.91525,11.61508,23.0,145.68138,329307.46007,-2.46766,1.01066,1.01008,1.80403,-0.12655
205,1,good,0.98703,29.56565,44.0,-149.4603,576235.27711,-4.2097,0.98643,0.98543,0.71729,-1.93657
206,1,good,0.98703,36.99152,33.0,-62.462,537158.78986,-4.2461,0.99227,0.98985,0.90892,-1.14986
207,1,good,0.92669,43.18883,39.0,-130.13643,504067.15182,-8.25257,0.98986,0.98362,0.7541,-1.40044
208,1,good,0.991554,56.39635,39.0,-38.68475,487769.27459,-9.20601,1.01072,0.99933,1.50547,-0.60438
209,1,good,0.960289,21.14896,27.0,-1.13377,521101.97129,-1.11914,1.00579,0.99668,2.06369,-1.32595
210,1,good,0.96743,42.82396,42.0,-270.20604,506573.01353,-31.61835,0.97725,0.9648,2.05867,-3.63714
211,1,good,0.990205,50.30013,40.0,-132.64633,527534.51897,-6.54466,1.00018,0.98756,1.04179,-0.99034
212,1,good,0.911586,82.34403,21.0,60.18315,467211.45088,-3.79853,1.05483,1.02327,2.30391,-0.67874
213,1,good,0.976352,82.3088,62.0,-1008.20129,513144.49988,-41.66051,0.91145,0.8782,0.25217,-7.77808
214,1,good,0.951585,18.7681,25.0,147.21086,348106.11163,-2.2348,1.0249,1.01659,3.07067,-0.23371
215,1,good,0.99387,49.74912,29.0,72.23439,536508.80397,-10.431,1.03197,1.01831,2.87312,-0.31925
216,1,good,0.989987,41.95382,20.0,269.67648,433998.81402,-3.29329,1.04539,1.03162,3.92701,-0.14267
217,1,good,0.992886,75.11898,42.0,-285.34919,593021.03,-13.55845,0.98201,0.97378,0.64894,-2.77873
218,1,good,0.997042,28.28378,34.0,-31.87809,581925.53767,-2.78852,0.9937,0.99031,1.62399,-0.80483
219,1,good,0.975323,99.9026,27.0,-207.4973,601132.74034,-9.03041,0.97224,0.97046,1.67008,-3.53822
220,1,good,0.964071,97.33096,18.0,96.74055,559776.21244,-0.77511,1.00396,1.00391,1.67847,-0.55104
221,1,good,0.940537,76.52977,36.0,-32.29455,492274.96103,-5.18014,0.99678,0.99512,1.09545,-1.14207
222,1,good,0.979905,8.43078,23.0,133.62798,580636.06038,-0.76443,1.00275,1.00264,1.89941,-0.40734
223,1,good,0.973222,96.37464,24.0,110.03005,422739.41691,-0.47324,1.00865,1.00853,1.4766,-0.08857
224,1,good,0.974562,67.27686,30.0,63.36128,605666.47806,-2.28279,0.99928,0.99779,1.59094,-0.66425
225,1,good,0.987024,77.04867,39.0,-539.48022,676964.62473,-21.49931,0.9459,0.94255,0.53759,-5.40928
226,1,good,0.994766,14.73302,3.0,473.62011,582942.74572,0.0,1.04595,1.04465,5.31787,-0.00132
227,1,good,0.995856,75.10493,28.0,48.42747,579009.00665,-7.41246,1.0082,1.00468,2.08544,-0.81578
228,1,good,0.998238,51.11691,15.0,160.33649,640341.97335,-3.15955,1.02294,1.01744,2.69269,-0.31396
229,1,good,0.976352,62.53875,46.0,-68.44404,528261.2633,-4.7313,1.00293,0.99976,0.79021,-0.77538
230,1,good,0.982845,60.78994,35.0,-58.58417,460414.11697,-7.68871,0.99288,0.99086,0.85731,-0.82212
231,1,good,0.976352,82.37169,56.0,-582.31674,504877.51889,-28.81378,0.94358,0.9395,0.09419,-5.46286
232,1,good,0.976352,77.50502,31.0,-77.04275,465823.43929,-7.37784,0.99712,0.99297,0.69951,-0.97024
233,1,good,0.929906,91.003,42.0,-355.86878,407864.36565,-28.71956,0.96516,0.95596,0.702,-3.48781
234,1,good,0.992886,47.87764,31.0,-63.19826,478913.98322,-6.89151,1.0003,0.99484,1.06645,-1.05116
235,1,good,0.973222,55.85671,38.0,-57.20226,340925.83429,-5.59046,0.99832,0.9948,0.57032,-0.56092
236,1,good,0.976352,83.10552,42.0,-278.60701,427635.29407,-17.20644,0.97024,0.96716,0.46482,-2.86012
237,1,good,0.976352,93.12819,48.0,-582.10642,439566.36715,-48.03786,0.93679,0.93281,0.31875,-5.72487
238,1,good,0.940537,75.4293,42.0,-169.64483,359106.24597,-19.36,0.9791,0.97483,1.05627,-2.16895
239,1,good,0.978157,21.18802,26.0,-13.82652,419032.28426,-12.14568,0.99054,0.98817,1.68083,-1.33018
240,1,good,0.933244,34.07152,22.0,128.41651,283840.02992,-4.63702,1.01362,1.00894,2.52454,-0.46764
